userName,score,at,content,clean_teks,polarity_score,polarity
7. Alexander Arriel,1,2023-11-04 01:12:20,"diakun saya @semua mantan. banyak fitur yg tidak ada,seperti contohnya bisa memperlambat dan mempercepat vidio,bar skip vidio dibawah jg tidak ada,pokoknya aneh,saya kecewa!! udah update udah uninstall download lagi tetep sama aja,tolong berikan kenyamanan bagi semua pengguna","['akun', '', 'mantan', 'banyak', 'fitur', 'yang', '', 'adaseperti', 'contoh', '', 'lambat', '', 'cepat', 'vidiobar', 'skip', 'vidio', 'bawah', 'juga', '', 'adapokoknya', 'anehsaya', 'kecewa', 'sudah', 'terbaru', 'sudah', 'copot', 'unduh', '', 'tetep', 'sama', 'ajatolong', 'ikan', 'nyaman', '', 'semua', 'guna']",2,positive
Kristiani Zagoto,2,2023-11-16 22:27:29,"Dear tiktok Saya senang tiktok ada karena selain menghibur bisa jg sebagai tempat untuk belajar tapi sangat di sayangkan sekali karena akhir"" ini untuk kualitas tiktok semakin menurun alasan sering bug tiktok tidak bisa di buka cuma stop di logo saja harus di uninstall download lg baru bisa.....tolong untuk manajemen tiktok segera di perbaiki agar tidak menggangu pengguna.... terimakasih ğŸ™","['terhormat', 'tiktok', '', 'senang', 'tiktok', '', '', '', 'hibur', '', 'juga', '', 'tempat', '', 'ajar', '', 'sangat', '', 'sayang', 'sekali', '', 'akhir', '', '', 'kualitas', 'tiktok', 'makin', 'turun', 'alas', 'sering', 'bug', 'tiktok', '', '', '', 'buka', 'cuma', 'stop', '', 'logo', '', '', '', 'copot', 'unduh', 'lagi', 'baru', 'bisatolong', '', 'manajemen', 'tiktok', 'segera', '', 'baik', '', '', 'menggangu', 'guna', 'terima kasih']",0,neutral
Dani Tri setiawan,1,2023-10-17 18:29:21,"aplikasi jelek, masa kalo mau liat tiktok masuknya lama bgt udh coba berkali kali tpi masih aja kaya gitu, mau dibilang antara nge lag atau bug saya gak tau, masa pas saya uninstall baru di download lagi baru bisa masuk emg aneh saya sama aplikasi yang satu ini, semoga bisa di perbaiki","['aplikasi', 'jelek', 'masa', 'kalau', 'mau', 'lihat', 'tiktok', 'masuk', 'lama', 'banget', 'udh', 'coba', 'kali', 'kali', 'tapi', '', 'saja', 'kaya', 'gitu', 'mau', 'bilang', '', 'nge', 'lag', '', 'bug', '', 'gak', 'tahu', 'masa', 'pas', '', 'copot', 'baru', '', 'unduh', '', 'baru', '', 'masuk', 'emg', 'aneh', '', 'sama', 'aplikasi', '', 'satu', '', 'moga', '', '', 'baik']",-1,negative
Yatino Vivo,1,2023-09-20 14:09:24,Untuk developer tik tok.. Tolong di perbaiki lagi karena masih banyak bug dan tik tok nya sering leg setelah di upadate aplikasi tik toknya..tolong untukkk di perbaikiiii!!!!!!!!!!!!!!!!!!,"['', 'developer', 'tik', 'tok', '', '', 'baik', '', '', '', 'banyak', 'bug', '', 'tik', 'tok', 'nya', 'sering', 'lelet', '', '', 'upadate', 'aplikasi', 'tik', 'toknyatolong', 'untukkk', '', 'perbaikiiii']",1,positive
Abi Zeela,1,2023-09-21 10:23:25,TikTok ini gimana kok setelah di-update malah tambah gak karuan... Aplikasinya sering gak bisa dibuka. SampaiÂ² harus uinstal dan install ulang lagi..dan lagi... Terus juga ketika mau login pakai nomor nungguin OTP lama banget...... Sampai diulang-ulang. Alhasil muncul tulisan frekuensi kunjungan terlalu sering. Udah deh ribet. Masalahnya sulit teratasi.,"['tiktok', '', 'bagaimana', 'kok', '', 'terbaru', 'bahkan', 'tambah', 'gak', 'karuan', 'aplikasi', 'sering', 'gak', '', 'buka', 'sampai', '', 'uinstal', '', 'pasang', 'ulang', 'lagidan', '', 'terus', '', '', 'mau', 'login', 'pakai', 'nomor', 'tunggu', 'otp', 'lama', 'banget', '', 'diulangulang', 'alhasil', 'muncul', 'tulis', 'frekuensi', 'kunjung', 'terlalu', 'sering', 'sudah', 'deh', 'ribet', 'masalah', 'sulit', 'atas']",-6,negative
Widina Razny,3,2023-10-11 15:33:38,"Aplikasi nya udah baguuss, bangettt. Seruu. Tapi tolong kok akhir akhir ini sering banget gak bisa dibuka, cuma ada logo nya doang.. padahal jaringan bagus, handphone nya jarang ngeleg. Jad harus di hapus download lagii. Tolong saya sudah berulang ulang seperti itu sampai 6 kali.","['aplikasi', 'nya', 'sudah', 'baguuss', 'bangettt', 'seruu', '', '', 'kok', 'akhir', 'akhir', '', 'sering', 'banget', 'gak', '', 'buka', 'cuma', '', 'logo', 'nya', 'doang', 'padahal', 'jaringan', 'bagus', 'handphone', 'nya', 'jarang', 'lelet', 'jad', '', '', 'hapus', 'unduh', 'lagi', '', '', '', 'ulang', 'ulang', '', '', '', 'kali']",-12,negative
Nfth0413,1,2023-09-18 19:26:55,"Tiktok saya kok lag ya? Padahal sudah diupdate akan tetapi malah semakin nge-lag, bahkan sering ada suaranya namun ganbar nya tidak bergerak, setelah di kembalikan ke home terkadang juga masih ngikut suaranya, tolong dong buat developer di perbaiki yg kayak gini biar ga keulang lagi...","['tiktok', '', 'kok', 'lag', '', 'padahal', '', 'terbaru', '', '', 'bahkan', 'makin', 'lelet', 'bahkan', 'sering', '', 'suara', '', 'ganbar', 'nya', '', 'gerak', '', '', 'kembali', '', 'home', 'terkadang', '', '', 'ikut', 'suara', '', 'dong', 'buat', 'developer', '', 'baik', 'yang', 'kayak', 'gin', 'biar', 'tidak', 'ulang', '']",1,positive
Ibnu Hasyim Alwi,2,2023-10-06 07:17:53,"Aplikasi sangat menghibur dan ada juga manfaatnya, hanya saja belakangan ini aplikasinya tidak bisa di buka , padahal Ram hp masih mumpuni , dan ternyata hal tersebut (tiktok tidak bisa di buka) banyak yang mengalami , silahkan di perbaiki agar aplikasi tiktok tetap bisa di minati semua orang , terimakasih.","['aplikasi', 'sangat', 'hibur', '', '', '', 'manfaat', '', '', 'belakang', '', 'aplikasi', '', '', '', 'buka', 'padahal', 'ram', 'seluler', '', 'mumpuni', '', 'nyata', '', 'sebut', 'tiktok', '', '', '', 'buka', 'banyak', '', 'alami', 'silah', '', 'baik', '', 'aplikasi', 'tiktok', 'tetap', '', '', 'minat', 'semua', 'orang', 'terima kasih']",4,positive
Vilda Citra,3,2023-09-24 18:13:23,"Sebelumnya apk tik tok ini tuh udh bgs bgt tapi kadang kalo mau masuk itu suka ngebug dan bug nya itu lama, misal kita mau masuk ke apk tik tok ny tapi logo ny itu lamaaaaa bgt dan harus dowload ulang biar bisa masuk, jdi bikin maless dan bete terkadang kalo aku mau masuk itu kadang""akun aku selalu hilang dan harus daftar lagi jdi tolong untuk update kali ini kalo bisa diilangin bug""nya","['belum', 'aplikasi', 'tik', 'tok', '', 'tuh', 'udh', 'bagus', 'banget', '', 'kadang', 'kalau', 'mau', 'masuk', '', 'suka', 'bug', '', 'bug', 'nya', '', 'lama', 'misal', '', 'mau', 'masuk', '', 'aplikasi', 'tik', 'tok', 'ny', '', 'logo', 'ny', '', 'lamaaaaa', 'banget', '', '', 'dowload', 'ulang', 'biar', '', 'masuk', 'jadi', 'bikin', 'maless', '', 'bosan', 'terkadang', 'kalau', 'aku', 'mau', 'masuk', '', 'kadangakun', 'aku', 'selalu', 'hilang', '', '', 'daftar', '', 'jadi', '', '', 'terbaru', 'kali', '', 'kalau', '', 'diilangin', 'bugnya']",4,positive
Larisa Suastika,4,2023-09-13 20:38:02,Saya menyukai Tiktok dan sudah sangat sempurna bagi saya. Tetapi kebanyakan orang memberi centang satu dan tidak nyaman memakai tiktok karena update nya seperti memburuk. Saya sarankan untuk tingkatkan lagi agar berkualitas bagus untuk di semua Hp. Dan saya juga tidak merasa kurang apalagi dengan tiktok hanya kasihan dengan orang yang tidak nyaman memakai tiktok. Saran dari saya jangan update terlalu banyak karena akan membuat Lag dan patah patah Jika kebanyakan update sekian dari saya Makasih.,"['', 'suka', 'tiktok', '', '', 'sangat', 'sempurna', '', '', '', 'banyak', 'orang', 'beri', 'centang', 'satu', '', '', 'nyaman', 'pakai', 'tiktok', '', 'terbaru', 'nya', '', 'buruk', '', 'saran', '', 'tingkat', '', '', 'kualitas', 'bagus', '', '', 'semua', 'seluler', '', '', '', '', 'rasa', 'kurang', '', '', 'tiktok', '', 'kasih', '', 'orang', '', '', 'nyaman', 'pakai', 'tiktok', 'saran', '', '', 'jangan', 'terbaru', 'terlalu', 'banyak', '', '', 'buat', 'lag', '', 'patah', 'patah', '', 'banyak', 'terbaru', 'sekian', '', '', 'terima kasih']",-2,negative
Mahendra Mahendra,4,2023-11-16 18:25:29,"Admin tolong diperbaiki dong fitur music live streamingnya, masak di android gk suport audio stereo, sedang di i phone bisa stereo...kan di Indonesia gk semua user pakek i phone. ini penting sekali karna banyak yg streaming live nya nyanyi tp audio yg keluar masih mono karna perangkat yg digunakan android. Tolong segera dicarikan solusi, terima kasih","['admin', '', 'baik', 'dong', 'fitur', 'music', 'langsung', 'streamingnya', 'masak', '', 'seluler', 'tidak', 'suport', 'audio', 'stereo', 'sedang', '', 'i', 'seluler', '', 'stereo', '', 'indonesia', 'tidak', 'semua', 'konsumen', 'pakai', 'i', 'seluler', '', 'penting', 'sekali', 'karena', 'banyak', 'yang', 'streaming', 'langsung', 'nya', 'nyanyi', 'tapi', 'audio', 'yang', 'keluar', '', 'mono', 'karena', 'perangkat', 'yang', 'guna', 'seluler', '', 'segera', 'cari', 'solusi', 'terima', 'kasih']",-25,negative
Nandito Frederico S,1,2023-10-10 23:28:17,"Setelah update, tiktok malah makin gajelas. Sudah banyak yang komplain soal masalah ini, yang dimana itu adalah aplikasi ini tidak berjalan semestinya, terkadang stuck di logo dan membuat hp menjadi lag saat berada di aplikasi lain ataupun saat keluar tiktok.. adapun juga aplikasi ini benar-benar sudah tidak bisa dibuka sama sekali. Padahal secara pribadi penyimpanan saya masih banyak tapi dari tiktok sendiri masih mengalami hal seperti itu meskipun hp sudah di restart","['', 'terbaru', 'tiktok', 'bahkan', 'makin', 'tidak jelas', '', 'banyak', '', 'komplain', 'soal', 'masalah', '', '', '', '', '', 'aplikasi', '', '', 'jalan', 'mesti', 'terkadang', 'stuck', '', 'logo', '', 'buat', 'seluler', 'jadi', 'lag', '', 'ada', '', 'aplikasi', '', 'atau', '', 'keluar', 'tiktok', 'adapun', '', 'aplikasi', '', 'benarbenar', '', '', '', 'buka', 'sama', 'sekali', 'padahal', '', 'pribadi', 'simpan', '', '', 'banyak', '', '', 'tiktok', 'sendiri', '', 'alami', '', '', '', 'meski', 'seluler', '', '', 'restart']",-22,negative
Rayzhel Joe,5,2023-10-27 19:20:14,"Tiktok sangat seru tetapi mengapa aku tidak bisa update tapi aku terasa nyaman di tiktok, aku merasa senang tetapi sebenarnya ada beberapa bug, yaitu sering ngelag kalau mau keluar, suka gabisa buka tiktok dan lain-lainnya tapi itu masih bisa diperbaiki mohon untuk info ini terimakasih,, dan juga update sekian terimakasih banyak,,","['tiktok', 'sangat', 'seru', '', '', 'aku', '', '', 'terbaru', '', 'aku', 'asa', 'nyaman', '', 'tiktok', 'aku', 'rasa', 'senang', '', 'benar', '', 'beberapa', 'bug', '', 'sering', 'lelet', 'kalau', 'mau', 'keluar', 'suka', 'tidak bisa', 'buka', 'tiktok', '', 'lainlainnya', '', '', '', '', 'baik', 'mohon', '', 'informasi', '', 'terima kasih', '', '', 'terbaru', 'sekian', 'terima kasih', 'banyak']",27,positive
Papa Keyla,2,2023-11-07 00:55:27,Saya mengalami masalah pada suara/lagu yang jadi favorit tidak muncul di bagian pilihan suara. Agal kesal dengan masalah ini menyulitkan saya untuk memposting Video. Tolong Pihak tiktok Memperhatikan ini makasih,"['', 'alami', 'masalah', '', 'suaralagu', '', 'jadi', 'favorit', '', 'muncul', '', 'bagi', 'pilih', 'suara', 'agal', 'kesal', '', 'masalah', '', 'sulit', '', '', 'memposting', 'video', '', 'pihak', 'tiktok', 'perhati', '', 'terima kasih']",-16,negative
nafla nanda m,1,2023-10-11 03:32:07,"setelah update dan saat membuka likes akun pasti selalu lemot, RAM nya begitu besar sekali setelah update sangat tidak nyaman sebaik nya hilangkan saja fitur yg tidak digunakan. suka kesel kalo stuck di depan logo tiktok dan memengaruhi saat membuka aplikasi lain.","['', 'terbaru', '', '', 'buka', 'likes', 'akun', '', 'selalu', 'lot', 'ram', 'nya', '', 'besar', 'sekali', '', 'terbaru', 'sangat', '', 'nyaman', 'baik', 'nya', 'hilang', '', 'fitur', 'yang', '', 'guna', 'suka', 'kesel', 'kalau', 'stuck', '', 'depan', 'logo', 'tiktok', '', 'pengaruh', '', 'buka', 'aplikasi', '']",-4,negative
Rama Alfadly,1,2023-09-24 20:25:56,"Dengarkan saya. Akhir akhir ini aplikasi tiktok sepertinya membuat masalah pada RAM. Gejalanya, ada yang langsung, ada juga yang setelah beberapa hari pemakaian tiba tiba aplikasi tiktok tidak bisa di buka. berhenti pada logo Tiktok, dan sesekali setelah itu langsung menutup dengan sendirinya. Yang lebih parahnya, beberapa perangkat mengalami LAGGing parah. Layar menyala mati menyala mati dan selalu kembali ke layar utama atau layar kunci. Dan saya cek RAM tersisa 100mb.","['dengar', '', 'akhir', 'akhir', '', 'aplikasi', 'tiktok', 'seperti', 'buat', 'masalah', '', 'ram', 'gejala', '', '', 'langsung', '', '', '', '', 'beberapa', 'hari', 'pakai', 'tiba', 'tiba', 'aplikasi', 'tiktok', '', '', '', 'buka', 'henti', '', 'logo', 'tiktok', '', 'sekal', '', '', 'langsung', 'tutup', '', 'sendiri', '', 'lebih', 'parah', 'beberapa', 'perangkat', 'alami', 'lelet', 'parah', 'layar', 'nyala', 'mati', 'nyala', 'mati', '', 'selalu', '', '', 'layar', 'utama', '', 'layar', 'kunci', '', '', 'cek', 'ram', 'sisa', 'mb']",-32,negative
Putri Putri,3,2023-11-02 16:33:33,Maaf tiktok sebelumnya saya kasih bintang 3 karena semakin tiktok di update semakin sering bug Contoh : -saat merekam layar tiba-tiba jadi hitam -saat buka apk keluar sendiri -like atau komen tidak bisa dipencet Ya itu bug yg sering saya alami semoga tiktok membaca ini dan segera memperbaikinya ya mungkin itu saja terimakasih (â â€¢â Ó©â â€¢â ) ğŸ’—,"['maaf', 'tiktok', 'belum', '', 'kasih', 'bintang', '', 'makin', 'tiktok', '', 'terbaru', 'makin', 'sering', 'bug', 'contoh', '', 'rekam', 'layar', 'tiba', 'jadi', 'hitam', '', 'buka', 'aplikasi', 'keluar', 'sendiri', 'like', '', 'komen', '', '', 'pencet', '', '', 'bug', 'yang', 'sering', '', 'alami', 'moga', 'tiktok', 'baca', '', '', 'segera', 'baik', '', 'mungkin', '', '', 'terima kasih', '']",-3,negative
Will,1,2023-09-30 21:42:59,"Aplikasi tiktok sekarang malah seperti virus,kalo mau buka aplikasinya pasti hp langsung lag dan itupun ngaruh ke aplikasi yg lain sekalipun masuk tapi nggak bisa di scroll dan kalo mau keluar aplikasinya malah lag banget,harus mulai ulang hp dulu baru bisa agak Lain nih emang aplikasi,semakin update semakain nggak jelas.ANEHHH!!!","['aplikasi', 'tiktok', 'sekarang', 'bahkan', '', 'viruskalo', 'mau', 'buka', 'aplikasi', '', 'seluler', 'langsung', 'lag', '', 'itu', 'berpengaruh', '', 'aplikasi', 'yang', '', 'sekalipun', 'masuk', '', '', '', '', 'scroll', '', 'kalau', 'mau', 'keluar', 'aplikasi', 'bahkan', 'lag', 'bangetharus', 'mulai', 'ulang', 'seluler', 'dulu', 'baru', '', '', '', 'ini', 'emang', 'aplikasisemakin', 'terbaru', 'semakain', '', 'jelasanehhh']",-10,negative
Jully Anti,2,2023-09-01 08:54:55,"Tolong pihak tiktok,kenapa setelah di update tiktok nya jadi makin lambat,untuk membuka pertama kali terlihat sangat lambat pdhl koneksi bagus,pdhl sebelum di update tidak seperti ini,tolong segera di perbaiki untuk kenyamanan pengguna ğŸ™","['', 'pihak', 'tiktokkenapa', '', '', 'terbaru', 'tiktok', 'nya', 'jadi', 'makin', 'lambatuntuk', 'buka', 'pertama', 'kali', 'lihat', 'sangat', 'lambat', 'padahal', 'koneksi', 'baguspdhl', '', '', 'terbaru', '', '', 'initolong', 'segera', '', 'baik', '', 'nyaman', 'guna']",13,positive
Agung Darmasila,1,2023-10-04 20:15:24,Sering macet pas buka aplikasinya dan tidak bisa masuk lagi ke aplikasinya. Hrus uninstal dan download ulang bru kebuka. Nnti tdk lama kemudian kembali tdk bisa kebuka. Capekkk udh ada 10x uninstal dan download hanya untuk buka tiktok. Lebih parahnya tiba2 HP nge frame parah dan macet2 bikin HP lemot buka apapun itu. Tolong diperbaiki.,"['sering', 'macet', 'pas', 'buka', 'aplikasi', '', '', '', 'masuk', '', '', 'aplikasi', 'harus', 'copot', '', 'unduh', 'ulang', 'baru', 'buka', 'nanti', 'tidak', 'lama', 'kemudian', '', 'tidak', '', 'buka', 'capekkk', 'udh', '', 'x', 'copot', '', 'unduh', '', '', 'buka', 'tiktok', 'lebih', 'parah', 'tiba', 'seluler', 'nge', 'frame', 'parah', '', 'macet', 'bikin', 'seluler', 'lot', 'buka', 'apa', '', '', 'baik']",-42,negative
Nurul H,1,2023-11-14 00:32:17,"Sumpah ya makin kesini makin sering bug, berkali-kali hapus install tetep aja ga ilang2 bugnya, video ngeframe terus, live suaranya masih nyantol padahal videonya udah lewat, masih banyak banget yg lainnya, tolonglah perbaiki lagi ini","['sumpah', '', 'makin', 'kesini', 'makin', 'sering', 'bug', 'berkalikali', 'hapus', 'pasang', 'tetep', 'saja', 'tidak', 'hilang', 'bugnya', 'video', 'ngeframe', 'terus', 'langsung', 'suara', '', 'nyantol', 'padahal', 'video', 'sudah', 'lewat', '', 'banyak', 'banget', 'yang', 'lain', 'tolong', 'baik', '', '']",-8,negative
Eka Riyanti,1,2023-10-09 13:51:16,"Setelah di update tadi pagi kenapa ini malah mau pilih baju di tiktok ngga ada keranjang kuning nya semua. Apa sekarang tiktok sudah ngga bisa buat pesenan, baju dll?? Terus kenapa ada efek baru di download ngga bisa, muncul nya tulisan efek tidak ada dikawasan anda ?? Gimana ini sudah di update malah tambah buruk !! Perhatikan kualitas nya","['', '', 'terbaru', 'tadi', 'pagi', '', '', 'bahkan', 'mau', 'pilih', 'baju', '', 'tiktok', 'tidak', '', 'keranjang', 'kuning', 'nya', 'semua', 'apa', 'sekarang', 'tiktok', '', 'tidak', '', 'buat', 'sen', 'baju', '', 'terus', '', '', 'efek', 'baru', '', 'unduh', 'tidak', '', 'muncul', 'nya', 'tulis', 'efek', '', '', 'kawasan', '', 'bagaimana', '', '', '', 'terbaru', 'bahkan', 'tambah', 'buruk', 'perhati', 'kualitas', 'nya']",-4,negative
P V S,1,2023-10-05 21:22:52,"sebelumnya saya pake tiktok lite, kalau mau tampilan bersih tinggal zoom in aja pake 2 jari.. skrg pake tiktok malah harus tekan lama terus baru klik tampilan bersih. menurut saya lebih enak yg lngsung zoom in 2 jari untuk menghilangkan teks. terus masalah translate, kenapa gk ada 'terjemahkan' di bawah captionnya lgsung sih? rempong bgt mau nranslate doangğŸ¤§ mohon diperbaiki. terima kasih","['belum', '', 'pakai', 'tiktok', 'lite', 'kalau', 'mau', 'tampil', 'bersih', 'tinggal', 'zoom', 'masuk', 'saja', 'pakai', 'jari', 'sekarang', 'pakai', 'tiktok', 'bahkan', '', 'tekan', 'lama', 'terus', 'baru', 'klik', 'tampil', 'bersih', '', '', 'lebih', 'enak', 'yang', 'langsung', 'zoom', 'masuk', 'jari', '', 'hilang', 'teks', 'terus', 'masalah', 'translate', '', 'tidak', '', 'terjemah', '', 'bawah', 'captionnya', 'lgsung', 'sih', 'sulit', 'banget', 'mau', 'nranslate', 'doang', 'mohon', 'baik', 'terima', 'kasih']",-24,negative
Jabrik Bhaburinik,1,2023-09-07 05:40:50,"Tik tok knp si, setelah di update kok pas buka apk nya suka keluar sendiri, trs nge bug juga. Padahal jaringan lancar banget sampe aku hapus nih aplikasi trs aku install ulang, kalonya masih nge bug dan keluar sendiri aku ga bakal download lagi","['tik', 'tok', 'kenapa', 'si', '', '', 'terbaru', 'kok', 'pas', 'buka', 'aplikasi', 'nya', 'suka', 'keluar', 'sendiri', 'terus', 'nge', 'bug', '', 'padahal', 'jaringan', 'lancar', 'banget', 'sampai', 'aku', 'hapus', 'ini', 'aplikasi', 'terus', 'aku', 'pasang', 'ulang', 'kalau', '', 'nge', 'bug', '', 'keluar', 'sendiri', 'aku', 'tidak', 'bakal', 'unduh', '']",-14,negative
Susi Berliyana,1,2023-10-04 05:50:48,"Bener bener sangat mengecewakan, saya pengguna tiktok dari lama, tapi makin kesini tiktok makin jelek. Setelah di update jadi ga bisa di buka ya, padahal sebelumnya bisa bisa aja. Kalau mau buka tiktok harus hapus dulu aplikasi download ulang hahaha","['benar', 'benar', 'sangat', 'kecewa', '', 'guna', 'tiktok', '', 'lama', '', 'makin', 'kesini', 'tiktok', 'makin', 'jelek', '', '', 'terbaru', 'jadi', 'tidak', '', '', 'buka', '', 'padahal', 'belum', '', '', 'saja', 'kalau', 'mau', 'buka', 'tiktok', '', 'hapus', 'dulu', 'aplikasi', 'unduh', 'ulang', 'hahaha']",-19,negative
Yiengg jounglee,1,2023-09-21 21:42:16,"Aplikasi tidak bisa dibuka sama sekali padahal saya sudah update ke versi terbaru tapi tetep saja tidak ada perubahan, semua file sudah saya hapus tapi tetap saja tiktok tidak bisa dibukak, tolong dong perbaiki, padahal dulu tidak seperti ini, DIMOHON UNTUK DIPERBAIKI LAGI APLIKASI INI!!!!!ğŸ˜¡","['aplikasi', '', '', 'buka', 'sama', 'sekali', 'padahal', '', '', 'terbaru', '', 'versi', 'baru', '', 'tetep', '', '', '', 'ubah', 'semua', 'file', '', '', 'hapus', '', 'tetap', '', 'tiktok', '', '', 'dibukak', '', 'dong', 'baik', 'padahal', 'dulu', '', '', '', 'mohon', '', 'baik', '', 'aplikasi', '']",-1,negative
a s,2,2023-10-01 11:08:05,"setelah di update malah sering lag, penempatan for you nya udah paling benar di sisi paling kanan, malah diubah di tengah, lagi-lagi update tiktok mengecewakan, font nya jelek, ngga ada fitur translate, Iklan nya bukan cuman di beranda, sekarang kalo nge scrol akun juga muncul iklan nya","['', '', 'terbaru', 'bahkan', 'sering', 'lag', 'tempat', 'for', 'you', 'nya', 'sudah', 'paling', 'benar', '', 'sisi', 'paling', 'kanan', 'bahkan', 'ubah', '', 'tengah', 'lagilagi', 'terbaru', 'tiktok', 'kecewa', 'font', 'nya', 'jelek', 'tidak', '', 'fitur', 'translate', 'iklan', 'nya', 'bukan', 'cuman', '', 'beranda', 'sekarang', 'kalau', 'nge', 'scrol', 'akun', '', 'muncul', 'iklan', 'nya']",-9,negative
